,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
fEutGur1,0.00658058058058058,0.408388722055389,0.215461461461461,0.338791791791792,0.00834601267934601,0.00191825158491825,0.0190880880880881,0.000541207874541208,0.000162162162162162,1.3013013013013e-05,6.00600600600601e-06,1.03436770103437e-05,5.005005005005e-06,0.000531197864531198,8.24157490824157e-05,1.06773440106773e-05,1.9019019019019e-05,3.9039039039039e-05,5.005005005005e-06
fGobGob1,0.00188584779706275,0.586488651535381,0.050338785046729,0.310822096128171,0.00441655540720961,0.037041388518024,0.00155140186915888,0.00702536715620828,0.000100467289719626,9.34579439252337e-06,5.67423230974633e-06,1.0347129506008e-05,4.77303070761015e-05,0.00017456608811749,9.67957276368491e-06,3.27102803738318e-05,2.67022696929239e-06,2.57009345794393e-05,1.10146862483311e-05
fGobNig1,0.00605035011670557,0.485253084361454,0.218365121707236,0.265278759586529,0.0140186728909637,0.00671657219073024,0.00288462820940313,0.000952317439146382,0.000148382794264755,3.66788929643214e-06,3.23441147049016e-05,4.66822274091364e-05,0.000116372124041347,5.36845615205068e-05,8.66955651883961e-06,2.30076692230744e-05,2.66755585195065e-06,4.10136712237412e-05,4.00133377792598e-06
fHypImm3,0.00315176784523015,0.403517011340894,0.216363242161441,0.342180453635757,0.0105880587058039,0.00748932621747832,0.00227151434289526,0.00328352234823215,0.00164342895263509,3.33555703802535e-07,1.50100066711141e-05,0.00919246164109406,8.87258172114743e-05,3.10206804536358e-05,3.50233488992662e-05,7.33822548365577e-06,4.26951300867245e-05,4.50300200133422e-05,5.40360240160107e-05
fLabBer1,0.00400133377792598,0.261950650216739,0.268235745248416,0.420494831610537,0.0285375125041681,0.00942380793597866,0.00193164388129376,0.00505201733911304,9.93664554851617e-05,2.33411137045682e-05,5.76858952984328e-05,1.73391130376792e-05,1.16705568522841e-05,4.56818939646549e-05,5.83527842614205e-05,5.00166722240747e-06,3.33444481493831e-06,2.33411137045682e-05,2.73424474824942e-05
fLabMix1,0.00237158105403602,0.253371581054036,0.246594062708472,0.430894262841895,0.0294743162108072,0.00692194796531021,0.00156771180787191,0.0278138759172782,0.000660773849232822,0,2.26817878585724e-05,0.000115076717811875,5.87058038692462e-05,5.80386924616411e-05,4.66977985323549e-06,5.6704469646431e-06,2.06804536357572e-05,1.33422281521014e-06,4.3028685790527e-05
fLipPho2,0.00568764568764569,0.364573426573427,0.23035298035298,0.351613053613054,0.0187539127539128,0.0236456876456876,0.00363603063603064,0.000911088911088911,0.000210789210789211,1.66500166500167e-06,7.52580752580753e-05,0.000282051282051282,0.000115884115884116,6.32700632700633e-05,3.996003996004e-06,3.66300366300366e-06,3.33000333000333e-05,6.66000666000666e-07,3.56310356310356e-05
fMicPou1,0.00242533333333333,0.193077333333333,0.326939333333333,0.435246,0.0172336666666667,0.01807,0.00390133333333333,0.00183766666666667,0.000188333333333333,1.8e-05,7.13333333333333e-05,0.000414,2e-05,9.46666666666667e-05,7.96666666666667e-05,3.06666666666667e-05,0.000132666666666667,0.000136333333333333,8.36666666666667e-05
fMicVar1,0.00767110963012329,0.434686771076308,0.156102632455848,0.362975341552816,0.0146851049650117,0.00967310896367877,0.0117164278573809,0.00157080973008997,0.000140286571142952,2.56581139620127e-05,3.29890036654449e-05,0.000105631456181273,9.73008997001e-05,0.000450516494501833,1.46617794068644e-05,2.33255581472842e-06,9.99666777740753e-06,1.46617794068644e-05,2.46584471842719e-05
fPhoGun1,0.00326564580559254,0.338901797603196,0.261249667110519,0.369699733688415,0.00920073235685752,0.0131258322237017,0.00232223701731025,0.00176997336884154,0.000152463382157124,5.65912117177097e-06,2.13049267643142e-05,3.36218375499334e-05,4.82689747003995e-05,4.72703062583222e-05,3.42876165113182e-05,2.82956058588549e-05,6.62450066577896e-05,3.99467376830892e-06,2.29693741677763e-05
fPhoPho1,0.00291469510163279,0.667763412195935,0.066780073308897,0.240715094968344,0.00439686771076308,0.0045724758413862,0.00296501166277907,0.0093892035988004,0.000187937354215262,3.33222259246918e-07,7.33088970343219e-06,2.19926691102966e-05,9.73008997001e-05,0.000112295901366211,4.66511162945685e-06,6.99766744418527e-06,1.33288903698767e-05,2.66577807397534e-06,4.83172275908031e-05
fPlaFle2,0.00749616282949616,0.49376976976977,0.193453787120454,0.295514514514514,0.00283717050383717,0.00400467133800467,0.00190724057390724,0.000571905238571905,0.000161828495161828,6.67334000667334e-07,2.23556890223557e-05,1.43476810143477e-05,7.84117450784117e-05,2.6026026026026e-05,5.20520520520521e-05,4.43777110443777e-05,1.43476810143477e-05,2.002002002002e-06,2.83616950283617e-05
fPlePla1,0.00758941058941059,0.409633366633367,0.294460872460872,0.274392274392274,0.00530835830835831,0.00474525474525475,0.00241258741258741,0.000535464535464535,0.000239427239427239,3.996003996004e-06,6.66000666000666e-06,3.7962037962038e-05,0.000440559440559441,2.13120213120213e-05,6.26040626040626e-05,1.16550116550117e-05,7.75890775890776e-05,1.2987012987013e-05,7.65900765900766e-06
fPolPol2,0.00316472157385795,0.371996665555185,0.311569523174391,0.296635211737246,0.00397932644214738,0.00748882960986996,0.00238746248749583,0.00098866288762921,0.000245081693897966,2.26742247415805e-05,2.26742247415805e-05,0.00109703234411471,4.7349116372124e-05,0.000201400466822274,1.66722240746916e-06,5.56852284094698e-05,5.63521173724575e-05,1.33377792597533e-06,3.83461153717906e-05
fPunPun2,0.0327848101265823,0.321145569620253,0.305894403730846,0.241726848767488,0.00247934710193205,0.00284110592938041,0.0919920053297801,0.000296469020652898,0.000134576948700866,6.99533644237175e-06,0.00012524983344437,2.59826782145237e-05,0.000312791472351765,9.79347101932045e-05,2.13191205862758e-05,4.83011325782811e-05,1.63224516988674e-05,4.19720186542305e-05,7.99467021985343e-06
fRutRut2,0.00563287762587529,0.605994664888296,0.0670833611203735,0.295027675891964,0.0077189063021007,0.00347215738579527,0.00115871957319106,0.0130996998999667,0.000199733244414805,1.66722240746916e-06,2.40080026675559e-05,0.000333444481493831,9.80326775591864e-05,8.80293431143715e-05,6.66888962987663e-06,1.00033344448149e-06,1.80060020006669e-05,1.00033344448149e-06,4.03467822607536e-05
fScoMax1,0.00400033366700033,0.383925258591925,0.295169502836169,0.303631631631632,0.00380747414080747,0.0032318985652319,0.00277243910577244,0.000405071738405072,0.000238905572238906,2.66933600266934e-06,7.74107440774107e-05,0.00221454788121455,0.000124457791124458,2.6026026026026e-05,0.000279946613279947,5.005005005005e-06,6.33967300633967e-06,5.87253920587254e-05,2.23556890223557e-05
fScoSco1,0.01036,0.356729666666667,0.261751666666667,0.302215,0.0623333333333333,0.0027,0.00233566666666667,0.000874,0.000372666666666667,2.13333333333333e-05,6e-06,3.83333333333333e-05,0.000120333333333333,3.76666666666667e-05,4.66666666666667e-05,7.66666666666667e-06,6e-06,1.03333333333333e-05,3.36666666666667e-05
fSprSpr1,0.00421488154821488,0.430582582582583,0.213667667667668,0.287105438772105,0.00357991324657991,0.0499963296629963,0.00564597931264598,0.00265198531865199,0.0013656990323657,2.13546880213547e-05,8.67534200867534e-06,0.000824491157824491,8.34167500834168e-06,0.000241908575241909,6.33967300633967e-06,1.03436770103437e-05,3.3033033033033e-05,1.76843510176844e-05,1.73506840173507e-05
fSquCep2,0.00332001332001332,0.538381951381951,0.0703682983682984,0.320328338328338,0.0142577422577423,0.00726473526473526,0.00117682317682318,0.0443220113220113,0.000272727272727273,9.99000999000999e-07,2.2977022977023e-05,0.000144189144189144,6.99300699300699e-06,3.996003996004e-05,5.66100566100566e-06,1.66500166500167e-06,5.99400599400599e-06,3.3966033966034e-05,4.4955044955045e-05
fSymMel2,0.00264078640453182,0.38107097634122,0.21503098967011,0.36946017994002,0.0185304898367211,0.00958680439853382,0.00159913362212596,0.00167877374208597,0.000145618127290903,1.79940019993336e-05,2.23258913695435e-05,8.59713428857048e-05,6.26457847384205e-05,3.93202265911363e-05,6.33122292569144e-06,3.33222259246918e-06,0,6.99766744418527e-06,1.13295568143952e-05
fSynAcu2,0.119396333333333,0.303903333333333,0.307717,0.237673,0.014183,0.00230333333333333,0.007809,0.00223633333333333,0.003808,7.66666666666667e-06,4.8e-05,0.000127333333333333,0.000344,0.000378333333333333,1.83333333333333e-05,2.33333333333333e-05,6.66666666666667e-06,3.66666666666667e-06,1.33333333333333e-05
fTauBub2,0.00700366911274183,0.370913942628419,0.325144096064043,0.271590727151434,0.0116801200800534,0.003447631754503,0.00596230820547031,0.00244029352901935,0.000361240827218145,2.00133422281521e-06,0.000862241494329553,0.000442628418945964,6.27084723148766e-05,2.83522348232155e-05,5.00333555703803e-06,1.30086724482989e-05,3.66911274182789e-06,3.23549032688459e-05,4.00266844563042e-06
fTelBon1,0.00683333333333333,0.336933,0.206859333333333,0.386389,0.0128523333333333,0.04408,0.00211933333333333,0.00223566666666667,0.000287333333333333,1.73333333333333e-05,2.93333333333333e-05,2.53333333333333e-05,8.7e-05,0.00111166666666667,3.66666666666667e-05,7.83333333333333e-05,1.2e-05,7.66666666666667e-06,5.33333333333333e-06
fThuMac1,0.00638874083944037,0.278619586942039,0.187419387075283,0.485393404397069,0.0332618254497002,0.00165756162558294,0.00622018654230513,0.00045236508994004,9.96002664890073e-05,4.66355762824783e-06,1.33244503664224e-05,7.99467021985343e-05,0.000179546968687542,0.000154230512991339,2.59826782145237e-05,1.99866755496336e-06,2.66489007328448e-06,1.06595602931379e-05,1.43237841439041e-05
fTraTra1,0.00428909636545515,0.325889296432144,0.275517505835278,0.335631877292431,0.0478896298766255,0.0031943981327109,0.0053944648216072,0.00148149383127709,0.000226408802934311,8.702900966989e-05,5.66855618539513e-06,3.30110036678893e-05,0.000136378792930977,5.9353117705902e-05,4.13471157052351e-05,3.63454484828276e-05,2.30076692230744e-05,5.23507835945315e-05,1.13371123707903e-05
fZeuFab8,0.0126803333333333,0.468526333333333,0.183607666666667,0.300898666666667,0.005092,0.00211333333333333,0.00278066666666667,0.000383333333333333,0.000691333333333333,1.66666666666667e-06,5.13333333333333e-05,0.00410366666666667,6.16666666666667e-05,0.0189433333333333,1.9e-05,1.33333333333333e-06,1.7e-05,1.43333333333333e-05,1.3e-05
gfAgaBisp1,0.0263947982660887,0.272983994664888,0.480403134378126,0.0435035011670557,0.160107369123041,0.00219373124374792,0.0104978326108703,0.000512837612537513,0.000214738246082027,2.33411137045682e-06,0.00294564854951651,0.000168056018672891,1.63387795931977e-05,2.83427809269757e-05,8.00266755585195e-06,1.13371123707903e-05,3.33444481493831e-07,5.3351117039013e-06,2.33411137045682e-06
gfClaFumo1,0.0775124958347218,0.133768077307564,0.173861046317894,0.436987004331889,0.163460513162279,0.00144118627124292,0.0105241586137954,0.000629790069976674,0.00133788737087637,2.66577807397534e-06,1.49950016661113e-05,6.76441186271243e-05,0.000128290569810063,0.000186271242919027,1.99933355548151e-06,1.33288903698767e-05,1.33288903698767e-05,2.53248917027657e-05,2.39920026657781e-05
gfLaeSulp1,0.0618274483677548,0.121638574283811,0.621424383744171,0.130571952031979,0.0166439040639574,0.003163890739507,0.0225806129247169,0.00328114590273151,0.000431045969353764,1.59893404397069e-05,0.0179493670886076,3.73084610259827e-05,4.73017988007995e-05,0.000316455696202532,1.33244503664224e-05,1.53231179213857e-05,6.32911392405063e-06,2.99800133244504e-06,3.26449033977348e-05
gfPleOstr1,0.016579386257505,0.149832555036691,0.556201467645097,0.174690793862575,0.0659016010673782,0.0161527685123416,0.00535857238158772,0.00318712474983322,0.000157438292194797,1.50100066711141e-05,0.0115260173448966,5.57038025350234e-05,2.53502334889927e-05,0.000233822548365577,3.20213475650434e-05,9.33955970647098e-06,3.66911274182789e-06,4.66977985323549e-06,3.26884589726484e-05
gfPorCaly1,0.0100956985661887,0.0437889296432144,0.0951147049016339,0.814875625208403,0.0194794931643881,0.00266655551850617,0.0113561187062354,0.00065621873957986,5.86862287429143e-05,7.00233411137046e-06,0.00103601200400133,5.23507835945315e-05,0.000173724574858286,0.000569856618872958,3.26775591863955e-05,6.66888962987663e-06,2.06735578526175e-05,6.33544514838279e-06,2.66755585195065e-06
gsMetZobe1,0.0492832389203599,0.447246251249583,0.378489170276574,0.00293768743752083,0.0630773075641453,0.00606731089636788,0.0390936354548484,0.00149583472175941,0.000149616794401866,0,0.0119366877707431,1.83272242585805e-05,2.33255581472842e-05,4.43185604798401e-05,9.66344551816061e-06,4.39853382205931e-05,6.99766744418527e-06,3.39886704431856e-05,4.26524491836055e-05
gzMucPiri1,0.188790666666667,0.108813,0.353318,0.0153,0.175684333333333,0.0128976666666667,0.139770333333333,0.00113066666666667,0.00180433333333333,6.66666666666667e-07,4.56666666666667e-05,9.76666666666667e-05,0.000209666666666667,1.56666666666667e-05,0.000424666666666667,5.16666666666667e-05,6.33333333333333e-06,0.001431,0.000208
iHemFuc1.iHemFuc2,0.00250550183394465,0.764171390463488,0.210195065021674,0.00189963321107036,0.00349616538846282,0.00846348782927643,0.00588996332110704,0.00282427475825275,0.000211737245748583,1.40046682227409e-05,7.53584528176059e-05,4.9349783261087e-05,5.16838946315438e-05,9.73657885961987e-05,2.50083361120373e-05,0,2.23407802600867e-05,1.33377792597533e-06,6.33544514838279e-06
icAdaBipu1,0.00325675225075025,0.506581860620207,0.211754584861621,0.00755551850616872,0.00705701900633545,0.0276138712904301,0.233913304434812,0.00140980326775592,0.000257752584194732,1.50050016672224e-05,9.46982327442481e-05,3.70123374458153e-05,0.000250416805601867,3.33444481493831e-05,4.90163387795932e-05,5.83527842614205e-05,2.40080026675559e-05,2.73424474824942e-05,1.03367789263088e-05
icAdaBipu1.icAdaBipu6,0.00284410393071286,0.520942038640906,0.200310792804797,0.00578414390406396,0.00600999333777482,0.0255089940039973,0.235727181878747,0.0019746835443038,0.000215856095936043,2.33177881412392e-06,0.0001072618254497,1.86542305129913e-05,0.000325116588940706,6.52898067954697e-05,0.000132578281145903,2.33177881412392e-06,1.16588940706196e-05,3.3311125916056e-06,1.36575616255829e-05
icAdaBipu1.icAdaBipu9,0.00233933333333333,0.524094666666667,0.199668666666667,0.00622033333333333,0.005787,0.0242193333333333,0.234972333333333,0.00167033333333333,0.000285,2.56666666666667e-05,0.000125333333333333,5.53333333333333e-05,0.000274666666666667,7.56666666666667e-05,4.13333333333333e-05,9.66666666666667e-06,4.43333333333333e-05,5.06666666666667e-05,4.03333333333333e-05
icAdaBipu1.icAdaBipu15,0.00265321773924642,0.521449816605535,0.199281760586862,0.00535645215071691,0.00525975325108369,0.0244141380460153,0.239275425141714,0.00150850283427809,0.000274424808269423,4.60153384461487e-05,8.46948982994331e-05,6.46882294098033e-05,8.26942314104702e-05,0.000107369123041014,7.53584528176059e-05,1.60053351117039e-05,1.03367789263088e-05,3.73457819273091e-05,2.00066688896299e-06
icAdaBipu1.icAdaBipu20,0.00279066666666667,0.49798,0.21496,0.00773933333333333,0.00697233333333333,0.0298513333333333,0.237045,0.00185466666666667,0.000322,2.33333333333333e-06,5.3e-05,3.43333333333333e-05,0.000160666666666667,5.9e-05,2.96666666666667e-05,2.5e-05,2.43333333333333e-05,1.53333333333333e-05,8.1e-05
icAdaBipu1.icAdaBipu28,0.00262620873624541,0.522221407135712,0.203011670556852,0.00557552517505835,0.00545248416138713,0.0239463154384795,0.234970323441147,0.00146182060686896,0.00024808269423141,2.23407802600867e-05,7.93597865955318e-05,4.50150050016672e-05,0.000109369789929977,0.000144714904968323,2.46748916305435e-05,1.33377792597533e-05,1.26708902967656e-05,3.00100033344448e-06,3.1677225741914e-05
icAdaBipu1.icAdaBipu29,0.00252684228076025,0.526467489163054,0.198642214071357,0.0055351783927976,0.00539713237745915,0.0235101700566856,0.235359119706569,0.00177625875291764,0.000286762254084695,2.00066688896299e-06,8.93631210403468e-05,5.50183394464822e-05,0.000157385795265088,4.86828942980994e-05,1.46715571857286e-05,2.53417805935312e-05,5.66855618539513e-06,1.33377792597533e-05,8.73624541513838e-05
icAdaBipu1.icAdaBipu31,0.00242133333333333,0.52432,0.200289,0.00587833333333333,0.00530866666666667,0.023348,0.236309,0.00154966666666667,0.000228666666666667,2e-05,4.03333333333333e-05,2.53333333333333e-05,8.5e-05,6.4e-05,3.36666666666667e-05,1.43333333333333e-05,1.1e-05,1.43333333333333e-05,3.93333333333333e-05
icAdaBipu1.icAdaBipu32,0.00261728395061728,0.521342676009343,0.200925925925926,0.00586553219886553,0.00580347013680347,0.0245802469135802,0.236082749416083,0.00197897897897898,0.000281281281281281,1.43476810143477e-05,6.40640640640641e-05,6.97364030697364e-05,0.000101768435101768,3.5035035035035e-05,8.54187520854188e-05,9.00900900900901e-06,1.66833500166833e-06,3.53687020353687e-05,0.000105438772105439
icAdaBipu1.icAdaBipu33,0.00245833333333333,0.517638,0.208532333333333,0.00550666666666667,0.00557533333333333,0.0230853333333333,0.234784,0.00162933333333333,0.000215333333333333,3.46666666666667e-05,8.9e-05,8e-05,0.000159,3.53333333333333e-05,4.93333333333333e-05,8.33333333333333e-06,6.66666666666667e-06,3.73333333333333e-05,7.56666666666667e-05
icAdaBipu1.icAdaBipu34,0.0027512504168056,0.522548182727576,0.200234744914972,0.00629876625541847,0.00513437812604201,0.02389063021007,0.2364954984995,0.00186362120706902,0.000311437145715238,3.33444481493831e-07,0.000156052017339113,3.40113371123708e-05,0.000107702567522507,6.10203401133711e-05,5.06835611870624e-05,2.53417805935312e-05,1.60053351117039e-05,1.50050016672224e-05,5.3351117039013e-06
